0.0, 11.302761371840539, 18.649473560405646, 19.468733543267366, 13.473794331838914, 2.762928515528718, -8.914982497766468, -17.472584405264723, -19.914653922742897, -15.38644885028245, -5.472874096452087, 6.356246636556379, 15.960634537648787, 19.97868356543441, 17.004047159829796, 8.07786982842861, -3.6756210492866526, -14.142617664963664, -19.659594615336047, -18.295569599649806, 
-10.52796135406588, 0.9245103993040085, 12.053396748207287, 18.96350603965285, 19.236249459859902, 12.776164816072404, 1.8443290025276184, -9.733035456991974, -17.903766289232408, -19.80804791707471, -14.779367837006196, -4.5778008722706085, 7.226029893863332, 16.500697323756118, 19.999999953525666, 16.49915625809948, 7.223487146805968, -4.580455320653155, -14.78120491035724, -19.808424626279386, 
-17.90255078331267, -9.730653171913616, 1.8470442495557875, 12.778262668722864, 19.23699565435484, 18.962639402459104, 12.05122060868392, 0.9217864222071676, -10.53027975682073, -18.29667097013458, -19.659093465822256, -14.14068940144805, -3.6729405781089266, 8.080364322743039, 17.00548258601848, 19.97855751382819, 15.958991127232181, 6.353661073000153, -5.475496846984481, -15.388190805913833, 
-19.91490538625627, -17.47125736259043, -8.912541423550582, 2.765629227449109, 13.475809412530374, 19.469357699743394, 18.648488333332637, 11.300511597903029, -0.0027268834621201688, -11.305010935662722, -18.650458440789905, -19.468109024872774, -13.47177900067323, -2.760227752246257, 8.917423406255155, 17.473911123128293, 19.91440208902142, 15.384706608621126, 5.470251244180489, -6.358832081951572, 
-15.962277651361381, -19.978809245642218, -17.002611417540404, -8.075375183948733, 3.678301452135562, 14.144545665571783, 19.660095399383216, 18.29446788905524, 10.525642755598973, -0.9272343592144474, -12.05557266366122, -18.96437232432007, -19.23550290776821, -12.7740667259165, -1.8416137212139354, 9.735417561135733, 17.904981462325896, 19.807670839643702, 14.777530488910642, 4.575146338787964, 
-7.228572506590858, -16.50223808266927, -19.999999581730993, -16.497614885727838, -7.220944265465769, 4.583109683886395, 14.78304170892972, 19.808800967250747, 17.90133494458922, 9.728270705945008, -1.8497594622478957, -12.780360283828823, -19.237741491239163, -18.961772412754932, -12.049044245131542, -0.919062427974527, 10.532597963820544, 18.297772000489147, 19.658591950851164, 14.138760875060834, 
3.670260038652284, -8.082858666845583, -17.006917696079736, -19.978431090825914, -15.957347420142213, -6.351075391331111, 5.478119495728814, 15.389932475482826, 19.915156479556853, 17.469929995130126, 8.91010018365295, -2.7683298879571714, -13.477824242710117, -19.469981494289247, -18.647502759589198, -11.29826161389202, 0.005453766873548302, 11.307260289327765, 18.651442974467113, 19.46748414457122, 
13.46976341907075, 2.7575269376518796, -8.91986414897134, -17.47523751615653, -19.914149885096506, -15.38296408096218, -5.467628290218345, 6.361417409137821, 15.963920468339516, 19.97893455444928, 17.001175359177104, 8.072880389349976, -3.6809817866056176, -14.146473403236417, -19.660595817954405, -18.29336583837147, -10.523323961463353, 0.9299583018876691, 12.057748355005128, 18.9652382564446, 
19.234755998093693, 12.771968398293987, 1.8388984056650026, -9.7377994843008, -17.906196302570617, -19.807293393993348, -14.775692866104635, -4.572491720254429, 7.231114984941015, 16.50377853481013, 19.999998838141657, 16.496073206670015, 7.218401249890272, -4.585763961920709, -14.784878232689291, -19.80917693998175, -17.900118773084785, -9.725888059130499, 1.8524746405533978, 12.782457661351236, 
19.238486970498975, 18.96090507055649, 12.046867657590699, 0.9163384166568317, -10.534915975022109, -18.29887269069297, -19.658090070432085, -14.136832085837822, -3.6675794309664846, 8.085352860689937, 17.008352489986923, 19.978304296429926, 15.95570341640941, 6.348489591597268, -5.480742042636364, -15.391673858957075, -19.91540720263998, -17.468602302908486, -8.907658778118929, 2.7710304970027195, 
